user_id,archetype,signup_date,assigned_professor,timer_experiment,question_experiment,notification_experiment,total_events,last_active_date,total_sessions,avg_session_duration_sec,funnel_max_stage,days_active,quiz_attempts,quiz_pass_rate
u_04002,at_risk_user,2025-01-08,prof_016,timer,3_questions,notification,18,2025-03-08,10,80.3,5,10,1.0,0.0
u_04003,at_risk_user,2025-01-07,prof_009,no_timer,3_questions,no_notification,18,2025-03-21,11,28.90909090909091,5,11,1.0,0.0
u_04004,at_risk_user,2025-01-13,prof_016,no_timer,3_questions,no_notification,20,2025-03-13,13,25.384615384615383,4,13,0.0,0.0
u_04005,at_risk_user,2025-01-14,prof_008,timer,3_questions,notification,13,2025-03-24,12,2.0833333333333335,2,12,0.0,0.0
u_04006,at_risk_user,2025-01-10,prof_018,no_timer,5_questions,notification,20,2025-03-24,16,14.125,3,17,0.0,0.0
u_04007,at_risk_user,2025-01-03,prof_011,timer,5_questions,notification,14,2025-03-12,6,9123.833333333334,7,7,1.0,1.0
u_04008,at_risk_user,2025-01-05,prof_016,no_timer,5_questions,notification,18,2025-03-23,14,18.214285714285715,3,14,0.0,0.0
u_04009,at_risk_user,2025-01-06,prof_015,no_timer,3_questions,no_notification,15,2025-03-17,10,18.8,4,10,0.0,0.0
u_04010,at_risk_user,2025-01-02,prof_016,timer,5_questions,notification,35,2025-03-21,16,8214.3125,7,16,3.0,0.6666666666666666
u_04011,at_risk_user,2025-01-08,prof_001,no_timer,3_questions,no_notification,7,2025-03-13,6,1.6666666666666667,2,6,0.0,0.0
u_04012,at_risk_user,2025-01-04,prof_018,timer,3_questions,notification,12,2025-03-24,10,14.7,2,10,0.0,0.0
u_04013,at_risk_user,2025-01-07,prof_006,timer,5_questions,no_notification,25,2025-03-07,11,130.63636363636363,5,11,2.0,0.0
u_04014,at_risk_user,2025-01-13,prof_006,timer,5_questions,no_notification,21,2025-03-28,15,24.066666666666666,2,15,0.0,0.0
u_04015,at_risk_user,2025-01-05,prof_001,no_timer,5_questions,notification,9,2025-03-30,7,15.571428571428571,2,7,0.0,0.0
u_04016,at_risk_user,2025-01-06,prof_009,no_timer,3_questions,notification,40,2025-03-26,25,42.72,4,25,0.0,0.0
u_04017,at_risk_user,2025-01-07,prof_017,timer,3_questions,notification,10,2025-03-22,8,14.125,2,8,0.0,0.0
u_04018,at_risk_user,2025-01-06,prof_011,no_timer,5_questions,notification,24,2025-03-21,18,22.77777777777778,2,18,0.0,0.0
u_04019,at_risk_user,2025-01-13,prof_018,no_timer,3_questions,no_notification,24,2025-03-25,16,19.3125,3,16,0.0,0.0
u_04020,at_risk_user,2025-01-14,prof_020,no_timer,3_questions,notification,17,2025-03-25,8,85.5,4,8,0.0,0.0
u_04021,at_risk_user,2025-01-14,prof_005,timer,5_questions,notification,9,2025-03-18,9,0.0,1,9,0.0,0.0
u_04022,at_risk_user,2025-01-13,prof_020,timer,5_questions,no_notification,21,2025-03-26,11,81.0,5,11,1.0,0.0
u_04023,at_risk_user,2025-01-07,prof_017,no_timer,3_questions,no_notification,16,2025-02-27,5,8075.8,7,6,1.0,1.0
u_04024,at_risk_user,2025-01-12,prof_020,no_timer,3_questions,notification,19,2025-03-26,14,30.785714285714285,2,14,0.0,0.0
u_04025,at_risk_user,2025-01-12,prof_010,no_timer,5_questions,no_notification,6,2025-03-10,4,23.25,3,4,0.0,0.0
u_04026,at_risk_user,2025-01-05,prof_002,no_timer,3_questions,no_notification,23,2025-03-11,16,16.6875,3,16,0.0,0.0
u_04027,at_risk_user,2025-01-09,prof_006,timer,5_questions,no_notification,17,2025-03-30,15,9.333333333333334,2,15,0.0,0.0
u_04028,at_risk_user,2025-01-02,prof_013,no_timer,3_questions,notification,23,2025-03-15,13,51.92307692307692,4,13,0.0,0.0
u_04029,at_risk_user,2025-01-10,prof_001,no_timer,5_questions,no_notification,12,2025-03-21,9,13.444444444444445,3,9,0.0,0.0
u_04030,at_risk_user,2025-01-03,prof_003,timer,5_questions,no_notification,16,2025-03-07,14,9.0,2,14,0.0,0.0
u_04031,at_risk_user,2025-01-06,prof_020,no_timer,5_questions,notification,22,2025-03-28,20,6.7,2,20,0.0,0.0
u_04032,at_risk_user,2025-01-13,prof_020,no_timer,5_questions,notification,13,2025-02-19,8,49.625,3,8,0.0,0.0
u_04033,at_risk_user,2025-01-08,prof_005,no_timer,3_questions,no_notification,22,2025-03-04,12,65.16666666666667,5,12,1.0,0.0
u_04034,at_risk_user,2025-01-11,prof_002,no_timer,3_questions,no_notification,19,2025-03-27,11,54.45454545454545,5,11,1.0,0.0
u_04035,at_risk_user,2025-01-07,prof_006,timer,5_questions,notification,13,2025-03-09,9,27.666666666666668,4,9,0.0,0.0
u_04036,at_risk_user,2025-01-12,prof_009,timer,5_questions,no_notification,6,2025-02-17,6,0.0,1,6,0.0,0.0
u_04037,at_risk_user,2025-01-08,prof_013,no_timer,5_questions,notification,13,2025-03-24,10,17.9,3,10,0.0,0.0
u_04038,at_risk_user,2025-01-12,prof_001,timer,3_questions,no_notification,9,2025-02-16,6,23.0,3,6,0.0,0.0
u_04039,at_risk_user,2025-01-09,prof_018,timer,5_questions,no_notification,9,2025-03-28,9,0.0,1,9,0.0,0.0
u_04040,at_risk_user,2025-01-14,prof_009,no_timer,3_questions,no_notification,16,2025-03-26,13,7.769230769230769,2,13,0.0,0.0
u_04041,at_risk_user,2025-01-07,prof_015,no_timer,3_questions,notification,3,2025-03-07,3,0.0,1,3,0.0,0.0
u_04042,at_risk_user,2025-01-01,prof_012,no_timer,3_questions,notification,21,2025-03-19,13,82.84615384615384,5,13,1.0,0.0
u_04043,at_risk_user,2025-01-08,prof_005,no_timer,5_questions,notification,15,2025-03-29,10,26.8,3,10,0.0,0.0
u_04044,at_risk_user,2025-01-04,prof_007,timer,5_questions,no_notification,5,2025-03-27,4,20.5,2,4,0.0,0.0
u_04045,at_risk_user,2025-01-13,prof_006,no_timer,3_questions,no_notification,4,2025-03-27,3,21.666666666666668,2,3,0.0,0.0
u_04046,at_risk_user,2025-01-05,prof_006,no_timer,5_questions,notification,16,2025-03-23,8,118.125,5,8,1.0,0.0
u_04047,at_risk_user,2025-01-07,prof_011,no_timer,3_questions,notification,13,2025-03-30,11,16.363636363636363,2,11,0.0,0.0
u_04048,at_risk_user,2025-01-14,prof_013,timer,3_questions,no_notification,20,2025-03-10,10,15183.0,7,11,1.0,1.0
u_04049,at_risk_user,2025-01-13,prof_017,no_timer,3_questions,notification,18,2025-03-30,14,11.5,3,14,0.0,0.0
u_04050,at_risk_user,2025-01-06,prof_017,timer,5_questions,no_notification,22,2025-03-26,16,24.375,3,16,0.0,0.0
u_04051,at_risk_user,2025-01-02,prof_012,timer,5_questions,no_notification,4,2025-03-14,4,0.0,1,4,0.0,0.0
u_04052,at_risk_user,2025-01-14,prof_013,no_timer,3_questions,no_notification,12,2025-03-31,11,10.636363636363637,2,11,0.0,0.0
u_04053,at_risk_user,2025-01-07,prof_016,no_timer,5_questions,notification,12,2025-03-20,8,24.5,3,8,0.0,0.0
u_04054,at_risk_user,2025-01-06,prof_001,timer,5_questions,notification,25,2025-03-25,19,19.105263157894736,3,19,0.0,0.0
u_04055,at_risk_user,2025-01-04,prof_017,timer,3_questions,no_notification,13,2025-03-13,9,17.555555555555557,3,9,0.0,0.0
u_04056,at_risk_user,2025-01-13,prof_020,no_timer,3_questions,notification,15,2025-03-25,12,13.583333333333334,2,12,0.0,0.0
u_04057,at_risk_user,2025-01-07,prof_007,no_timer,3_questions,no_notification,5,2025-02-05,3,41.333333333333336,3,3,0.0,0.0
u_04058,at_risk_user,2025-01-13,prof_002,timer,5_questions,notification,12,2025-03-27,11,9.454545454545455,2,11,0.0,0.0
u_04059,at_risk_user,2025-01-06,prof_013,no_timer,3_questions,no_notification,15,2025-03-20,10,20.5,3,10,0.0,0.0
u_04060,at_risk_user,2025-01-03,prof_010,no_timer,3_questions,no_notification,12,2025-03-26,9,13.444444444444445,3,9,0.0,0.0
u_04061,at_risk_user,2025-01-08,prof_011,timer,3_questions,notification,17,2025-03-07,11,33.27272727272727,3,11,0.0,0.0
u_04062,at_risk_user,2025-01-10,prof_006,no_timer,3_questions,no_notification,8,2025-03-03,6,34.333333333333336,2,6,0.0,0.0
u_04063,at_risk_user,2025-01-08,prof_016,timer,3_questions,no_notification,7,2025-03-29,5,38.0,2,5,0.0,0.0
u_04064,at_risk_user,2025-01-10,prof_015,no_timer,3_questions,notification,15,2025-03-03,9,89.88888888888889,5,9,1.0,0.0
u_04065,at_risk_user,2025-01-11,prof_020,no_timer,3_questions,notification,17,2025-03-31,8,6385.625,7,8,1.0,1.0
u_04066,at_risk_user,2025-01-12,prof_010,timer,3_questions,no_notification,5,2025-03-28,4,29.25,2,4,0.0,0.0
u_04067,at_risk_user,2025-01-04,prof_006,no_timer,5_questions,notification,7,2025-03-08,5,19.0,2,6,0.0,0.0
u_04068,at_risk_user,2025-01-04,prof_019,no_timer,3_questions,notification,28,2025-03-10,13,76.61538461538461,5,13,2.0,0.0
u_04069,at_risk_user,2025-01-03,prof_016,timer,5_questions,no_notification,18,2025-03-26,10,74.8,5,10,1.0,0.0
u_04070,at_risk_user,2025-01-13,prof_005,timer,5_questions,no_notification,17,2025-03-25,12,22.833333333333332,2,12,0.0,0.0
u_04071,at_risk_user,2025-01-05,prof_006,timer,5_questions,no_notification,10,2025-03-20,8,17.0,2,8,0.0,0.0
u_04072,at_risk_user,2025-01-12,prof_014,timer,5_questions,no_notification,17,2025-03-27,13,17.307692307692307,2,13,0.0,0.0
u_04073,at_risk_user,2025-01-06,prof_015,no_timer,5_questions,no_notification,14,2025-03-19,9,20.77777777777778,3,9,0.0,0.0
u_04074,at_risk_user,2025-01-03,prof_006,timer,5_questions,no_notification,9,2025-03-24,9,0.0,1,9,0.0,0.0
u_04075,at_risk_user,2025-01-03,prof_017,no_timer,5_questions,no_notification,24,2025-03-25,20,13.2,2,20,0.0,0.0
u_04076,at_risk_user,2025-01-11,prof_019,no_timer,5_questions,no_notification,10,2025-03-20,8,19.125,2,8,0.0,0.0
u_04077,at_risk_user,2025-01-09,prof_020,no_timer,3_questions,notification,18,2025-03-06,11,29.454545454545453,3,11,0.0,0.0
u_04078,at_risk_user,2025-01-03,prof_010,timer,3_questions,no_notification,6,2025-03-10,6,0.0,1,6,0.0,0.0
u_04079,at_risk_user,2025-01-05,prof_011,timer,3_questions,notification,23,2025-03-28,17,23.941176470588236,3,17,0.0,0.0
u_04080,at_risk_user,2025-01-07,prof_002,timer,3_questions,no_notification,14,2025-03-18,11,4.363636363636363,3,11,0.0,0.0
u_04081,at_risk_user,2025-01-03,prof_012,timer,3_questions,notification,21,2025-03-27,16,23.1875,2,16,0.0,0.0
u_04082,at_risk_user,2025-01-12,prof_008,timer,3_questions,no_notification,4,2025-03-19,4,0.0,1,4,0.0,0.0
u_04083,at_risk_user,2025-01-13,prof_011,timer,3_questions,notification,12,2025-02-26,8,50.5,4,8,0.0,0.0
u_04084,at_risk_user,2025-01-05,prof_011,no_timer,5_questions,notification,9,2025-03-12,9,0.0,1,9,0.0,0.0
u_04085,at_risk_user,2025-01-14,prof_017,timer,5_questions,notification,31,2025-03-25,16,9103.5,7,18,2.0,1.0
u_04086,at_risk_user,2025-01-11,prof_004,no_timer,5_questions,no_notification,13,2025-02-25,8,26.75,3,8,0.0,0.0
u_04087,at_risk_user,2025-01-06,prof_017,no_timer,5_questions,no_notification,7,2025-03-30,7,0.0,1,7,0.0,0.0
u_04088,at_risk_user,2025-01-09,prof_005,no_timer,3_questions,no_notification,17,2025-03-12,10,51.2,4,10,0.0,0.0
u_04089,at_risk_user,2025-01-04,prof_015,no_timer,5_questions,no_notification,22,2025-03-27,15,8706.933333333332,7,15,1.0,1.0
u_04090,at_risk_user,2025-01-02,prof_005,timer,3_questions,no_notification,22,2025-02-21,14,71.64285714285714,5,14,1.0,0.0
u_04091,at_risk_user,2025-01-03,prof_017,timer,5_questions,no_notification,25,2025-03-14,19,13.052631578947368,3,19,0.0,0.0
u_04092,at_risk_user,2025-01-07,prof_007,timer,3_questions,notification,11,2025-03-17,6,38.666666666666664,3,6,0.0,0.0
u_04093,at_risk_user,2025-01-07,prof_018,timer,3_questions,notification,21,2025-03-21,12,78.25,5,12,1.0,0.0
u_04094,at_risk_user,2025-01-04,prof_003,timer,3_questions,notification,16,2025-03-16,11,23.636363636363637,2,11,0.0,0.0
u_04095,at_risk_user,2025-01-05,prof_001,no_timer,3_questions,notification,24,2025-03-26,20,11.85,2,20,0.0,0.0
u_04096,at_risk_user,2025-01-03,prof_013,timer,3_questions,notification,10,2025-03-27,9,10.0,2,9,0.0,0.0
u_04097,at_risk_user,2025-01-13,prof_014,no_timer,5_questions,notification,21,2025-03-21,17,6.882352941176471,3,17,0.0,0.0
u_04098,at_risk_user,2025-01-07,prof_007,no_timer,5_questions,notification,37,2025-03-28,23,57.26086956521739,5,23,1.0,0.0
u_04099,at_risk_user,2025-01-09,prof_018,timer,5_questions,no_notification,17,2025-03-21,12,17.166666666666668,3,12,0.0,0.0
u_04100,at_risk_user,2025-01-12,prof_017,timer,5_questions,notification,22,2025-03-22,18,12.777777777777779,3,18,0.0,0.0
u_04101,at_risk_user,2025-01-13,prof_006,no_timer,5_questions,no_notification,10,2025-03-11,7,24.857142857142858,2,7,0.0,0.0
u_04102,at_risk_user,2025-01-06,prof_011,no_timer,5_questions,no_notification,21,2025-03-13,10,108.8,5,10,1.0,0.0
u_04103,at_risk_user,2025-01-14,prof_016,timer,5_questions,notification,15,2025-03-19,8,43.375,4,8,0.0,0.0
u_04104,at_risk_user,2025-01-13,prof_019,timer,5_questions,notification,17,2025-03-30,13,16.0,3,13,0.0,0.0
u_04105,at_risk_user,2025-01-07,prof_020,timer,5_questions,no_notification,17,2025-03-27,16,1.5,2,16,0.0,0.0
u_04106,at_risk_user,2025-01-13,prof_018,timer,3_questions,no_notification,16,2025-03-27,13,15.384615384615385,2,13,0.0,0.0
u_04107,at_risk_user,2025-01-01,prof_002,timer,5_questions,notification,15,2025-03-14,11,22.0,2,11,0.0,0.0
u_04108,at_risk_user,2025-01-09,prof_016,timer,3_questions,no_notification,12,2025-03-14,8,21.25,3,8,0.0,0.0
u_04109,at_risk_user,2025-01-10,prof_007,timer,5_questions,notification,16,2025-03-24,14,11.0,2,14,0.0,0.0
u_04110,at_risk_user,2025-01-10,prof_019,timer,3_questions,no_notification,9,2025-03-25,6,35.833333333333336,3,6,0.0,0.0
u_04111,at_risk_user,2025-01-14,prof_006,timer,3_questions,notification,19,2025-03-26,10,58.0,5,10,1.0,0.0
u_04112,at_risk_user,2025-01-09,prof_014,timer,3_questions,no_notification,8,2025-02-20,3,176.66666666666666,5,3,1.0,0.0
u_04113,at_risk_user,2025-01-06,prof_011,timer,5_questions,notification,4,2025-03-15,4,0.0,1,4,0.0,0.0
u_04114,at_risk_user,2025-01-05,prof_018,timer,3_questions,notification,24,2025-03-31,16,27.875,3,16,0.0,0.0
u_04115,at_risk_user,2025-01-09,prof_011,no_timer,3_questions,notification,17,2025-03-22,15,7.866666666666666,2,15,0.0,0.0
u_04116,at_risk_user,2025-01-01,prof_011,no_timer,5_questions,no_notification,9,2025-03-28,6,26.833333333333332,3,6,0.0,0.0
u_04117,at_risk_user,2025-01-12,prof_004,no_timer,5_questions,no_notification,11,2025-03-30,9,19.555555555555557,2,9,0.0,0.0
u_04118,at_risk_user,2025-01-04,prof_008,timer,5_questions,no_notification,15,2025-03-17,11,11.0,3,11,0.0,0.0
u_04119,at_risk_user,2025-01-10,prof_008,timer,5_questions,no_notification,9,2025-03-14,6,19.666666666666668,3,6,0.0,0.0
u_04120,at_risk_user,2025-01-10,prof_009,no_timer,3_questions,notification,18,2025-03-30,15,9.733333333333333,2,15,0.0,0.0
u_04121,at_risk_user,2025-01-12,prof_015,no_timer,3_questions,notification,17,2025-03-30,14,16.0,4,14,0.0,0.0
u_04122,at_risk_user,2025-01-06,prof_019,timer,5_questions,notification,16,2025-03-13,12,11.833333333333334,2,12,0.0,0.0
u_04123,at_risk_user,2025-01-07,prof_006,timer,5_questions,notification,19,2025-03-25,16,19.75,2,16,0.0,0.0
u_04124,at_risk_user,2025-01-03,prof_020,no_timer,5_questions,notification,22,2025-03-30,16,21.625,3,16,0.0,0.0
u_04125,at_risk_user,2025-01-07,prof_007,no_timer,5_questions,notification,20,2025-03-28,16,14.1875,3,16,0.0,0.0
u_04126,at_risk_user,2025-01-10,prof_019,timer,3_questions,notification,14,2025-03-30,12,6.25,2,12,0.0,0.0
u_04127,at_risk_user,2025-01-03,prof_001,timer,3_questions,no_notification,21,2025-03-26,15,28.133333333333333,3,15,0.0,0.0
u_04128,at_risk_user,2025-01-03,prof_013,timer,3_questions,notification,13,2025-03-27,10,11.4,3,10,0.0,0.0
u_04129,at_risk_user,2025-01-02,prof_002,timer,5_questions,no_notification,23,2025-03-21,16,16.6875,3,16,0.0,0.0
u_04130,at_risk_user,2025-01-04,prof_020,no_timer,5_questions,no_notification,17,2025-03-20,10,9101.9,7,11,1.0,1.0
u_04131,at_risk_user,2025-01-12,prof_007,no_timer,5_questions,notification,27,2025-03-28,17,53.411764705882355,5,17,1.0,0.0
u_04132,at_risk_user,2025-01-03,prof_008,no_timer,3_questions,notification,15,2025-02-19,9,62.22222222222222,4,9,0.0,0.0
u_04133,at_risk_user,2025-01-11,prof_007,timer,5_questions,no_notification,14,2025-03-31,12,16.916666666666668,2,12,0.0,0.0
u_04134,at_risk_user,2025-01-11,prof_008,no_timer,3_questions,no_notification,10,2025-03-10,8,17.25,2,8,0.0,0.0
u_04135,at_risk_user,2025-01-07,prof_004,no_timer,3_questions,no_notification,8,2025-03-26,7,16.857142857142858,2,7,0.0,0.0
u_04136,at_risk_user,2025-01-03,prof_006,timer,3_questions,notification,15,2025-03-14,11,27.818181818181817,3,11,0.0,0.0
u_04137,at_risk_user,2025-01-06,prof_005,timer,5_questions,notification,6,2025-03-10,6,0.0,1,6,0.0,0.0
u_04138,at_risk_user,2025-01-10,prof_003,no_timer,3_questions,no_notification,5,2025-03-30,3,4.666666666666667,2,4,0.0,0.0
u_04139,at_risk_user,2025-01-10,prof_009,timer,3_questions,notification,18,2025-03-30,14,22.714285714285715,2,14,0.0,0.0
u_04140,at_risk_user,2025-01-12,prof_001,no_timer,5_questions,notification,14,2025-03-22,11,21.90909090909091,2,11,0.0,0.0
u_04141,at_risk_user,2025-01-10,prof_007,no_timer,3_questions,notification,22,2025-03-24,11,5966.454545454545,6,12,1.0,1.0
u_04142,at_risk_user,2025-01-10,prof_005,no_timer,3_questions,notification,11,2025-03-27,11,0.0,1,11,0.0,0.0
u_04143,at_risk_user,2025-01-13,prof_005,timer,3_questions,notification,19,2025-03-26,11,68.0,5,11,1.0,0.0
u_04144,at_risk_user,2025-01-02,prof_004,no_timer,5_questions,no_notification,13,2025-03-08,10,9.5,3,10,0.0,0.0
u_04145,at_risk_user,2025-01-04,prof_005,timer,3_questions,notification,22,2025-03-06,17,18.11764705882353,3,17,0.0,0.0
u_04146,at_risk_user,2025-01-01,prof_004,timer,5_questions,no_notification,17,2025-03-23,13,26.0,2,13,0.0,0.0
u_04147,at_risk_user,2025-01-07,prof_004,timer,3_questions,notification,21,2025-03-18,16,10.1875,3,16,0.0,0.0
u_04148,at_risk_user,2025-01-08,prof_004,timer,5_questions,notification,6,2025-02-17,5,16.6,2,5,0.0,0.0
u_04149,at_risk_user,2025-01-08,prof_011,no_timer,3_questions,notification,14,2025-03-19,11,13.181818181818182,3,11,0.0,0.0
u_04150,at_risk_user,2025-01-10,prof_020,timer,3_questions,no_notification,12,2025-02-25,9,15.11111111111111,3,9,0.0,0.0
u_04151,at_risk_user,2025-01-13,prof_019,timer,5_questions,no_notification,7,2025-02-26,4,48.0,3,4,0.0,0.0
u_04152,at_risk_user,2025-01-10,prof_011,timer,3_questions,notification,11,2025-03-14,6,51.833333333333336,5,6,1.0,0.0
u_04153,at_risk_user,2025-01-09,prof_015,no_timer,3_questions,notification,13,2025-03-17,10,16.8,3,10,0.0,0.0
u_04154,at_risk_user,2025-01-06,prof_010,timer,3_questions,notification,22,2025-03-24,13,82.0,5,13,1.0,0.0
u_04155,at_risk_user,2025-01-08,prof_010,timer,5_questions,notification,4,2025-03-12,3,9.0,2,3,0.0,0.0
u_04156,at_risk_user,2025-01-04,prof_011,timer,5_questions,notification,5,2025-02-11,3,69.0,2,3,0.0,0.0
u_04157,at_risk_user,2025-01-06,prof_005,no_timer,5_questions,notification,29,2025-03-31,24,5.583333333333333,3,25,0.0,0.0
u_04158,at_risk_user,2025-01-14,prof_001,timer,5_questions,no_notification,13,2025-03-20,11,4.363636363636363,2,11,0.0,0.0
u_04159,at_risk_user,2025-01-03,prof_013,timer,3_questions,notification,16,2025-03-14,14,15.571428571428571,2,14,0.0,0.0
u_04160,at_risk_user,2025-01-01,prof_019,no_timer,3_questions,no_notification,28,2025-03-29,14,77.85714285714286,5,14,2.0,0.0
u_04161,at_risk_user,2025-01-01,prof_001,timer,3_questions,no_notification,17,2025-03-28,14,14.857142857142858,2,14,0.0,0.0
u_04162,at_risk_user,2025-01-04,prof_004,timer,5_questions,notification,22,2025-03-18,14,25.928571428571427,3,14,0.0,0.0
u_04163,at_risk_user,2025-01-11,prof_014,no_timer,5_questions,no_notification,16,2025-03-25,10,33.0,3,10,0.0,0.0
u_04164,at_risk_user,2025-01-06,prof_013,no_timer,3_questions,notification,23,2025-03-18,19,14.894736842105264,2,19,0.0,0.0
u_04165,at_risk_user,2025-01-05,prof_001,no_timer,3_questions,notification,34,2025-03-29,27,9.148148148148149,3,27,0.0,0.0
u_04166,at_risk_user,2025-01-02,prof_001,timer,5_questions,notification,10,2025-03-04,9,13.222222222222221,2,9,0.0,0.0
u_04167,at_risk_user,2025-01-08,prof_014,timer,5_questions,notification,16,2025-03-22,13,20.307692307692307,2,13,0.0,0.0
u_04168,at_risk_user,2025-01-03,prof_016,timer,5_questions,no_notification,11,2025-03-28,10,5.3,2,10,0.0,0.0
u_04169,at_risk_user,2025-01-07,prof_002,timer,3_questions,no_notification,16,2025-03-19,11,14.181818181818182,3,11,0.0,0.0
u_04170,at_risk_user,2025-01-12,prof_003,no_timer,5_questions,notification,15,2025-03-09,10,19.3,4,10,0.0,0.0
u_04171,at_risk_user,2025-01-07,prof_014,timer,3_questions,notification,15,2025-03-26,13,5.230769230769231,2,13,0.0,0.0
u_04172,at_risk_user,2025-01-11,prof_010,timer,5_questions,no_notification,8,2025-03-25,8,0.0,1,8,0.0,0.0
u_04173,at_risk_user,2025-01-03,prof_009,timer,3_questions,notification,16,2025-03-05,12,17.416666666666668,2,12,0.0,0.0
u_04174,at_risk_user,2025-01-12,prof_010,timer,3_questions,notification,23,2025-03-25,17,10.529411764705882,3,17,0.0,0.0
u_04175,at_risk_user,2025-01-06,prof_004,timer,5_questions,no_notification,9,2025-03-04,8,8.125,2,8,0.0,0.0
u_04176,at_risk_user,2025-01-14,prof_016,no_timer,5_questions,no_notification,13,2025-03-18,11,11.727272727272727,2,11,0.0,0.0
u_04177,at_risk_user,2025-01-05,prof_010,timer,5_questions,no_notification,12,2025-03-16,8,35.625,3,8,0.0,0.0
u_04178,at_risk_user,2025-01-12,prof_019,no_timer,5_questions,no_notification,14,2025-03-18,6,1298.8333333333333,7,6,1.0,1.0
u_04179,at_risk_user,2025-01-08,prof_014,timer,3_questions,no_notification,32,2025-03-31,15,122.26666666666667,5,15,3.0,0.0
u_04180,at_risk_user,2025-01-04,prof_016,timer,3_questions,no_notification,4,2025-02-04,4,0.0,1,4,0.0,0.0
u_04181,at_risk_user,2025-01-07,prof_015,no_timer,3_questions,notification,11,2025-03-22,7,25.857142857142858,3,7,0.0,0.0
u_04182,at_risk_user,2025-01-14,prof_002,timer,3_questions,notification,11,2025-03-14,9,10.666666666666666,3,9,0.0,0.0
u_04183,at_risk_user,2025-01-07,prof_002,timer,3_questions,no_notification,17,2025-02-26,9,53.44444444444444,3,9,0.0,0.0
u_04184,at_risk_user,2025-01-14,prof_018,timer,3_questions,no_notification,17,2025-03-17,11,46.63636363636363,5,11,1.0,0.0
u_04185,at_risk_user,2025-01-01,prof_013,no_timer,3_questions,no_notification,12,2025-02-16,7,37.57142857142857,3,7,0.0,0.0
u_04186,at_risk_user,2025-01-09,prof_006,no_timer,3_questions,notification,12,2025-03-11,11,1.0,2,11,0.0,0.0
u_04187,at_risk_user,2025-01-08,prof_017,timer,5_questions,no_notification,19,2025-03-18,11,67.0909090909091,5,11,1.0,0.0
u_04188,at_risk_user,2025-01-03,prof_004,timer,3_questions,notification,14,2025-03-23,10,30.9,2,10,0.0,0.0
u_04189,at_risk_user,2025-01-03,prof_011,timer,5_questions,notification,13,2025-03-18,11,13.545454545454545,2,11,0.0,0.0
u_04190,at_risk_user,2025-01-09,prof_007,timer,5_questions,no_notification,7,2025-03-06,4,30.75,3,4,0.0,0.0
u_04191,at_risk_user,2025-01-13,prof_004,timer,3_questions,no_notification,17,2025-03-20,12,21.083333333333332,3,12,0.0,0.0
u_04192,at_risk_user,2025-01-05,prof_008,no_timer,3_questions,notification,18,2025-03-31,15,5.6,2,15,0.0,0.0
u_04193,at_risk_user,2025-01-04,prof_010,no_timer,5_questions,no_notification,1,2025-03-19,1,0.0,1,1,0.0,0.0
u_04194,at_risk_user,2025-01-07,prof_010,timer,5_questions,notification,31,2025-03-19,25,14.8,3,25,0.0,0.0
u_04195,at_risk_user,2025-01-10,prof_004,timer,3_questions,notification,11,2025-03-18,8,26.25,2,8,0.0,0.0
u_04196,at_risk_user,2025-01-13,prof_019,no_timer,3_questions,no_notification,18,2025-03-28,12,23.75,3,12,0.0,0.0
u_04197,at_risk_user,2025-01-08,prof_018,no_timer,5_questions,no_notification,21,2025-03-26,16,19.375,3,16,0.0,0.0
u_04198,at_risk_user,2025-01-06,prof_014,no_timer,5_questions,notification,10,2025-03-12,10,0.0,1,10,0.0,0.0
u_04199,at_risk_user,2025-01-13,prof_007,timer,3_questions,no_notification,9,2025-03-21,9,0.0,1,9,0.0,0.0
u_04200,at_risk_user,2025-01-12,prof_007,timer,5_questions,notification,16,2025-03-25,12,12.166666666666666,3,12,0.0,0.0
u_04201,at_risk_user,2025-01-06,prof_015,no_timer,5_questions,no_notification,13,2025-03-29,11,18.272727272727273,2,11,0.0,0.0
u_04202,at_risk_user,2025-01-11,prof_014,timer,3_questions,no_notification,11,2025-03-19,11,0.0,1,11,0.0,0.0
u_04203,at_risk_user,2025-01-03,prof_019,timer,3_questions,notification,10,2025-03-28,9,9.11111111111111,2,9,0.0,0.0
u_04204,at_risk_user,2025-01-10,prof_016,timer,3_questions,notification,8,2025-03-29,6,21.833333333333332,2,6,0.0,0.0
u_04205,at_risk_user,2025-01-11,prof_009,no_timer,5_questions,no_notification,4,2025-02-12,3,27.333333333333332,2,3,0.0,0.0
u_04206,at_risk_user,2025-01-03,prof_004,no_timer,5_questions,notification,17,2025-03-25,14,9.357142857142858,2,14,0.0,0.0
u_04207,at_risk_user,2025-01-07,prof_003,timer,3_questions,no_notification,15,2025-03-28,12,13.916666666666666,3,12,0.0,0.0
u_04208,at_risk_user,2025-01-08,prof_019,no_timer,5_questions,notification,24,2025-03-17,16,29.1875,3,16,0.0,0.0
u_04209,at_risk_user,2025-01-03,prof_009,timer,3_questions,no_notification,11,2025-03-16,9,12.0,3,9,0.0,0.0
u_04210,at_risk_user,2025-01-02,prof_019,timer,3_questions,no_notification,16,2025-03-18,11,16.636363636363637,3,11,0.0,0.0
u_04211,at_risk_user,2025-01-14,prof_019,timer,5_questions,notification,17,2025-03-31,9,45.333333333333336,3,9,0.0,0.0
